"OBJECTID","REGIONNAME","WOREDANO_","WOREDANAME","woreda_id","Woredda_ID","area_ha","objectid_1","luc_ha1198","luc_ha2198","luc_ha3198","luc_ha4198","luc_ha5198","luc_ha6198","luc_ha7198","luc_ha8198","luc_ha9198","luc_ha1019","luc_ha1201","luc_ha2201","luc_ha3201","luc_ha4201","luc_ha5201","luc_ha6201","luc_ha7201","luc_ha8201","luc_ha9201","luc_ha1020","r_name","woredana_1","area_ha_1","area_wt","elev_mean","elev_media","lowland","ndvi_8286","ndvi_1216","metrics","osm_download_link"
221,"Amhara","030106","Mirab Armacho",30106,30106,279523.571159,221,3.21539068222,82.6602478027,117.5625,36.0382232666,39.7087287903,0.157972797751,0,0,0,0.180499434471,1.55489933491,57.2142829895,92.3811645508,70.7021026611,54.186668396,3.22911262512,0,0,0,0.255331844091,"Amhara","Mirab Armacho",279523.5625,279523,800.137268066,785.522827148,"Lowland",0.236470475793,0.265605837107,"{}","http://127.0.0.1:8111/load_and_zoom?left=36.17973295691147&bottom=12.88949136034262&right=36.832987480281886&top=13.76830871769888"
224,"Amhara","030114","Quara",30114,30114,894136.255342,224,66.8521499634,462.358856201,213.107376099,67.6542053223,81.1747665405,2.98689699173,0,0.00198810896836,0,0,84.3205718994,308.684143066,259.36026001,110.277038574,126.375244141,4.95919275284,0,0.159821242094,0,0,"Amhara","Quara",894136.25,894136,737.328979492,651.547851563,"Lowland",0.242175802588,0.28283855319,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.25710720855324&bottom=11.718011189065841&right=36.499330303669595&top=12.714206274400931"
491,"Oromia","041014","Midega Tola",41014,0,84519.6479465,491,7.74363803864,37.5563011169,14.8722400665,21.8932476044,2.05409646034,0.400124639273,0,0,0,0,1.47357690334,15.8600101471,22.7433013916,23.4427146912,15.6279830933,5.37206125259,0,0,0,0,"Oromia","Midega Tola",84519.6484375,84519,1286.93225098,1313.51330566,"Lowland",0.219777673483,0.237771809101,"{}","http://127.0.0.1:8111/load_and_zoom?left=42.0108367741706&bottom=8.516923909790899&right=42.29759067479058&top=8.888423711505277"
234,"Amhara","030120","Tach Armacho",30120,30120,277497.085154,234,5.6278591156,112.053436279,108.3123703,22.5268859863,25.341053009,3.4356918335,0,0,0,0.199799433351,1.21700882912,87.4174957275,122.386116028,37.5378723145,15.13560009,13.5544710159,0,0,0,0.248532637954,"Amhara","Tach Armacho",277497.09375,277497,1099.16870117,1067.47692871,"Lowland",0.242462202907,0.268750190735,"{}","http://127.0.0.1:8111/load_and_zoom?left=36.68148594286181&bottom=12.80294519647071&right=37.53484781258518&top=13.266022073619864"
492,"Oromia","041018","Meyu",41018,0,381002.080732,492,43.5456581116,243.598083496,73.0224838257,10.7278699875,9.76492118835,0.343079119921,0,0,0,0,5.19800853729,118.611282349,192.360946655,7.61037731171,45.4368057251,11.7846822739,0,0,0,0,"Oromia","Meyu",381002.09375,381002,1158.59094238,1163.49389648,"Lowland",0.20819362998,0.227204605937,"{}","http://127.0.0.1:8111/load_and_zoom?left=41.5956004344191&bottom=7.514945593096913&right=42.09829612949658&top=8.863424593635084"
236,"Amhara","030121","Takusa",30121,30121,198575.206242,236,2.18536949158,67.5401992798,45.2908744812,42.0397720337,36.1867294312,4.79943752289,0.0964453965425,0.35584372282,0,0.08052906394,1.88921368122,40.1829071045,57.6696662903,43.3245849609,34.9669837952,19.646364212,0.128088712692,0.538503110409,0,0.228892251849,"Amhara","Takusa",198575.203125,198575,1404.50402832,1339.51086426,"Lowland",0.194512099028,0.197102203965,"{}","http://127.0.0.1:8111/load_and_zoom?left=36.40223837194247&bottom=12.011643606689558&right=37.11892215329534&top=12.396420834611348"
503,"Oromia","041213","Abaya",41213,0,152340.154551,503,14.6830072403,29.4660491943,23.2157058716,16.7580413818,6.481341362,0.881958723068,3.40531516075,57.4487380981,0,0,1.44207262993,18.2587890625,33.0542373657,17.3097362518,17.4527225494,1.58808791637,3.81796360016,59.2926521301,0,0.123897284269,"Oromia","Abaya",152340.15625,152340,1324.1081543,1186.8137207,"Lowland",0.150092586875,0.19708968699,"{""building_commerce"":1,""area_building_commerce"":0.44873255753822305}","http://127.0.0.1:8111/load_and_zoom?left=37.79670377951671&bottom=6.155113020050242&right=38.296659656995196&top=6.596070541209893"
250,"Amhara","030107","Tsegede",30107,30107,207292.603619,250,8.81053924561,82.0352096558,69.8044281006,28.2527866364,14.5075235367,3.47929787636,0,0,0,0.40282484889,1.61693942547,40.7614173889,75.0268859863,36.0659980774,44.7235374451,8.61692333221,0,0,0,0.48090544343,"Amhara","Tsegede",207292.609375,207292,1064.92712402,903.394042969,"Lowland",0.227886095643,0.258051425219,"{}","http://127.0.0.1:8111/load_and_zoom?left=36.482877208286766&bottom=13.074882414588107&right=37.57154012738911&top=13.586226129803597"
509,"Oromia","041218","Melka Soda",41218,0,179839.218841,509,19.3022193909,92.6718826294,53.9668960571,9.53258991241,4.35209083557,0.0135399606079,0,0,0,0,5.34301280975,35.2506370544,97.6451263428,12.0534553528,28.9992656708,0.547722160816,0,0,0,0,"Oromia","Melka Soda",179839.21875,179839,1361.44055176,1331.48620605,"Lowland",0.250360697508,0.267760068178,"{}","http://127.0.0.1:8111/load_and_zoom?left=38.3280464606456&bottom=5.167158494675988&right=38.84221878834963&top=5.736187964253863"
510,"Oromia","041219","Dillo",41219,0,398978.052386,510,0.487377047539,219.000106812,125.23639679,0.4039901793,21.9347820282,24.5305614471,3.76282095909,2.53387308121,0,1.08815658092,11.1081972122,168.570846558,191.620910645,0,16.1090812683,11.5690221786,0,0,0,0,"Oromia","Dillo",398978.0625,398978,894.785522461,843.475646973,"Lowland",0.157224714756,0.16822719574,"{}","http://127.0.0.1:8111/load_and_zoom?left=37.50863246988819&bottom=3.604719592401859&right=38.322532954469594&top=4.547652137524691"
253,"Amhara","030805","Abergele",30805,30805,160021.284269,253,2.26298522949,7.3675236702,65.8787994385,16.9058704376,7.0382232666,60.5678787231,0,0,0,0,0.388992518187,12.805809021,32.1068305969,23.4737358093,6.56932258606,75.4451599121,0,9.23143291473,0,0,"Amhara","Abergele",160021.28125,160021,1478.9552002,1431.44665527,"Lowland",0.154994860291,0.172463878989,"{}","http://127.0.0.1:8111/load_and_zoom?left=38.55010986323439&bottom=12.823533180752339&right=39.31059608354249&top=13.298718921948245"
511,"Oromia","041211","Dire",41211,0,492529.487297,511,30.322145462,280.173950195,98.4873809814,18.2496395111,54.8032951355,7.75664710999,2.13014650345,0.352952897549,0,0.253336459398,11.1587200165,261.787841797,177.567733765,14.1090688705,20.435749054,7.39826345444,0,0,0,0.0721090808511,"Oromia","Dire",492529.5,492529,1399.49389648,1459.55200195,"Lowland",0.173541024327,0.188680365682,"{""building_commerce"":1,""area_building_commerce"":0.04275266471861421}","http://127.0.0.1:8111/load_and_zoom?left=37.78461165988514&bottom=3.600859314758752&right=38.60086754061626&top=4.568382454954897"
512,"Oromia","041216","Miyo",41216,0,182980.007869,512,32.2399520874,95.7743835449,35.8979110718,0.164438009262,13.0616989136,5.23133468628,0.0143674695864,0.000370773399482,0,0.595554769039,1.6547549963,114.351615906,40.2964172363,16.647195816,5.38787221909,4.64215707779,0,0,0,0,"Oromia","Miyo",182980.015625,182980,1219.51904297,1249.48046875,"Lowland",0.192007258534,0.192204549909,"{}","http://127.0.0.1:8111/load_and_zoom?left=38.44875252302743&bottom=3.551729210656304&right=39.064450081573376&top=4.13916692846613"
513,"Oromia","041220","Dehas",41220,0,423681.454541,513,4.20774793625,270.837310791,100.575447083,1.23852205276,35.5678977966,11.0045776367,0.00629015313461,0,0,0.243675068021,5.07533407211,247.708740234,149.2525177,1.9004471302,8.92536449432,10.8190660477,0,0,0,0,"Oromia","Dehas",423681.46875,423681,1306.3326416,1321.5625,"Lowland",0.142893791199,0.173662990332,"{}","http://127.0.0.1:8111/load_and_zoom?left=38.39752129425192&bottom=3.880402648813117&right=39.379340257141045&top=4.552646848432771"
256,"Amhara","031004","Artuma Fursi",31004,31004,66819.823037,256,0.0472434200346,4.98614931107,27.9563884735,9.11095046997,22.3651676178,1.34887468815,1.00448513031,0,0,0.000562421686482,1.66816139221,9.26450157166,18.0694046021,25.0499801636,4.51573419571,8.05153179169,0.0236219763756,0,0,0.176883608103,"Amhara","Artuma Fursi",66819.8203125,66819,1479.5994873,1451.16247559,"Lowland",0.228938028216,0.256170839071,"{}","http://127.0.0.1:8111/load_and_zoom?left=39.82619861541702&bottom=10.369226972654966&right=40.1552916883276&top=10.67467600200795"
514,"Oromia","041208","Arero",41208,0,882111.35325,514,60.3613433838,529.508972168,214.304382324,13.6138916016,51.290435791,12.0878210068,0.270423293114,0.0679024383426,0,0.60619354248,25.6245250702,420.730895996,375.462310791,5.28016901016,43.8387985229,11.174656868,0,0,0,0,"Oromia","Arero",882111.375,882111,1183.5012207,1131.3560791,"Lowland",0.162650242448,0.19247558713,"{}","http://127.0.0.1:8111/load_and_zoom?left=38.37939590591587&bottom=4.125369505112165&right=39.745899292842886&top=5.168198916396461"
257,"Amhara","031005","Dewa Harewa",31005,31005,49530.389619,257,0.177894026041,5.42290449142,28.6569900513,4.33329200745,10.5019435883,0.437365829945,0,0,0,0,1.25607526302,6.0022187233,15.1286668777,21.5680713654,1.04963958263,4.51454877853,0,0,0,0.0111713726074,"Amhara","Dewa Harewa",49530.390625,49530,1381.89025879,1379.52441406,"Lowland",0.205324798822,0.240059122443,"{}","http://127.0.0.1:8111/load_and_zoom?left=39.925625435654254&bottom=10.614226422044156&right=40.180501634762024&top=10.89740723823068"
515,"Oromia","041809","Gidami",41809,0,198082.912802,515,68.8327255249,46.679523468,44.2541656494,11.715385437,23.0692214966,0.406687438488,2.8832719326,0,0,0.241926416755,58.3927574158,35.1147460938,36.4778289795,25.121723175,41.319568634,0.00369499577209,1.03718531132,0,0,0.615401566029,"Oromia","Gidami",198082.90625,198082,1000.75933838,779.422668457,"Lowland",0.236421123147,0.247216567397,"{}","http://127.0.0.1:8111/load_and_zoom?left=34.13949814105362&bottom=8.65118293097025&right=34.654981863545366&top=9.16334967788172"
258,"Afar","020207","Afdera",20207,20207,774442.688355,258,0.0126247247681,0,19.7682151794,0,0.346510440111,741.909851074,0,12.4029312134,0.00258233002387,0,0.0126248290762,0,7.65992355347,0,1.88262975216,752.738586426,0,12.1489114761,0,0,"Afar","Afdera",774442.6875,774442,83.004196167,35.4606895447,"Lowland",0.0647993311286,0.0462532937527,"{""landuse_farm"":46,""area_landuse_farm"":20.069369019601616}","http://127.0.0.1:8111/load_and_zoom?left=40.18059483676938&bottom=12.942963548505823&right=41.495716227073494&top=13.789427511978664"
516,"Oromia","041807","Anfilo",41807,0,144336.854664,516,82.9474411011,24.9060649872,17.5368976593,5.64099788666,13.0662002563,0.142485737801,0,0,0,0.0967723354697,63.9383621216,22.3059520721,21.1241264343,22.9047470093,13.466999054,0.00138246896677,0,0,0,0.595291137695,"Oromia","Anfilo",144336.859375,144336,1183.50939941,1159.47363281,"Lowland",0.24650940299,0.246022820473,"{}","http://127.0.0.1:8111/load_and_zoom?left=34.31242902281406&bottom=8.376647332754299&right=34.729832531120486&top=8.78041951213676"
515,"Oromia","041809","Gidami",41809,0,198082.912802,515,68.8327255249,46.679523468,44.2541656494,11.715385437,23.0692214966,0.406687438488,2.8832719326,0,0,0.241926416755,58.3927574158,35.1147460938,36.4778289795,25.121723175,41.319568634,0.00369499577209,1.03718531132,0,0,0.615401566029,"Oromia","Gidami",198082.90625,198082,1000.75933838,779.422668457,"Lowland",0.236421123147,0.247216567397,"{}","http://127.0.0.1:8111/load_and_zoom?left=34.13949814105362&bottom=8.65118293097025&right=34.654981863545366&top=9.16334967788172"
258,"Afar","020207","Afdera",20207,20207,774442.688355,258,0.0126247247681,0,19.7682151794,0,0.346510440111,741.909851074,0,12.4029312134,0.00258233002387,0,0.0126248290762,0,7.65992355347,0,1.88262975216,752.738586426,0,12.1489114761,0,0,"Afar","Afdera",774442.6875,774442,83.004196167,35.4606895447,"Lowland",0.0647993311286,0.0462532937527,"{""landuse_farm"":46,""area_landuse_farm"":20.069369019601616}","http://127.0.0.1:8111/load_and_zoom?left=40.18059483676938&bottom=12.942963548505823&right=41.495716227073494&top=13.789427511978664"
516,"Oromia","041807","Anfilo",41807,0,144336.854664,516,82.9474411011,24.9060649872,17.5368976593,5.64099788666,13.0662002563,0.142485737801,0,0,0,0.0967723354697,63.9383621216,22.3059520721,21.1241264343,22.9047470093,13.466999054,0.00138246896677,0,0,0,0.595291137695,"Oromia","Anfilo",144336.859375,144336,1183.50939941,1159.47363281,"Lowland",0.24650940299,0.246022820473,"{}","http://127.0.0.1:8111/load_and_zoom?left=34.31242902281406&bottom=8.376647332754299&right=34.729832531120486&top=8.78041951213676"
